date,product_sku,product_name,category,transaction_type,quantity_change,location,day_of_week,month,quarter,year
2015-06-26,PRD-00048,Plastic Pellets Variant 3,Raw Materials,RECEIPT,329.0,Production Floor 1,4,6,2,2015
2015-06-26,PRD-00087,Titanium Alloy Variant 12,Raw Materials,RECEIPT,330.0,Production Floor 1,4,6,2,2015
2015-06-26,PRD-00124,Widget Model A Variant 4,Finished Goods,RECEIPT,239.0,Production Floor 1,4,6,2,2015
2015-07-01,PRD-00051,Plastic Pellets Variant 6,Raw Materials,DELIVERY,-15.0,Rack A,2,7,3,2015
2015-07-01,PRD-00406,Cleaning Solution Variant 15,Consumables,DELIVERY,-42.0,Rack A,2,7,3,2015
2015-07-01,PRD-00217,Premium Widget Variant 17,Finished Goods,DELIVERY,-15.2292,Rack A,2,7,3,2015
2015-07-09,PRD-00247,Bearing Type 1 Variant 7,Components,TRANSFER,-39.0,Rack B,3,7,3,2015
2015-07-09,PRD-00247,Bearing Type 1 Variant 7,Components,TRANSFER,39.0,Rack A,3,7,3,2015
2015-07-10,PRD-00359,Control Unit Variant 19,Components,DELIVERY,-78.6,Main Warehouse,4,7,3,2015
2015-07-10,PRD-00416,Cleaning Solution Variant 25,Consumables,DELIVERY,-17.1,Main Warehouse,4,7,3,2015
2015-07-11,PRD-00261,Bolt M8,Components,DELIVERY,-40.0,Production Floor 1,5,7,3,2015
2015-07-11,PRD-00345,Control Unit Variant 5,Components,DELIVERY,-28.9061,Production Floor 1,5,7,3,2015
2015-07-11,PRD-00019,Aluminum Sheets Variant 4,Raw Materials,DELIVERY,-18.06,Production Floor 1,5,7,3,2015
2015-07-22,PRD-00359,Control Unit Variant 19,Components,DELIVERY,-55.02,Main Warehouse,2,7,3,2015
2015-07-22,PRD-00343,Control Unit Variant 3,Components,DELIVERY,-31.0,Main Warehouse,2,7,3,2015
2015-07-23,PRD-00328,Sensor Module Variant 8,Components,TRANSFER,-61.0,Main Warehouse,3,7,3,2015
2015-07-23,PRD-00328,Sensor Module Variant 8,Components,TRANSFER,61.0,Production Floor 1,3,7,3,2015
2015-07-29,PRD-00038,Copper Wire Variant 8,Raw Materials,DELIVERY,-75.0,Production Floor 1,2,7,3,2015
2015-07-29,PRD-00265,Bolt M8 Variant 5,Components,DELIVERY,-21.0,Production Floor 1,2,7,3,2015
2015-07-29,PRD-00004,Steel Rods Variant 4,Raw Materials,DELIVERY,-47.0,Production Floor 1,2,7,3,2015
2015-07-30,PRD-00469,Adhesive Variant 16,Consumables,DELIVERY,-28.0,Production Floor 1,3,7,3,2015
2015-07-30,PRD-00087,Titanium Alloy Variant 12,Raw Materials,DELIVERY,-48.0,Production Floor 1,3,7,3,2015
2015-07-30,PRD-00265,Bolt M8 Variant 5,Components,DELIVERY,-22.0,Production Floor 1,3,7,3,2015
2015-08-02,PRD-00406,Cleaning Solution Variant 15,Consumables,DELIVERY,-59.0,Rack B,6,8,3,2015
2015-08-06,PRD-00051,Plastic Pellets Variant 6,Raw Materials,DELIVERY,-62.1,Rack A,3,8,3,2015
2015-08-06,PRD-00393,Cleaning Solution Variant 2,Consumables,DELIVERY,-84.0,Rack A,3,8,3,2015
2015-08-15,PRD-00469,Adhesive Variant 16,Consumables,DELIVERY,-39.0,Production Floor 1,5,8,3,2015
2015-08-15,PRD-00038,Copper Wire Variant 8,Raw Materials,DELIVERY,-99.0,Production Floor 1,5,8,3,2015
2015-08-15,PRD-00193,Assembly Unit Y Variant 13,Finished Goods,DELIVERY,-78.0,Production Floor 1,5,8,3,2015
2015-08-25,PRD-00076,Titanium Alloy,Raw Materials,DELIVERY,-81.3,Rack B,1,8,3,2015
2015-08-25,PRD-00315,Motor 12V Variant 15,Components,DELIVERY,-23.856,Rack B,1,8,3,2015
2015-08-30,PRD-00406,Cleaning Solution Variant 15,Consumables,DELIVERY,-29.4,Rack A,6,8,3,2015
2015-08-30,PRD-00081,Titanium Alloy Variant 6,Raw Materials,DELIVERY,-64.0,Rack A,6,8,3,2015
2015-08-30,PRD-00133,Widget Model A Variant 13,Finished Goods,DELIVERY,-32.538,Rack A,6,8,3,2015
2015-09-02,PRD-00391,Lubricant Oil Variant 31,Consumables,RECEIPT,317.0,Rack A,2,9,3,2015
2015-09-08,PRD-00048,Plastic Pellets Variant 3,Raw Materials,DELIVERY,-10.0,Production Floor 1,1,9,3,2015
2015-09-08,PRD-00004,Steel Rods Variant 4,Raw Materials,DELIVERY,-34.0,Production Floor 1,1,9,3,2015
2015-09-08,PRD-00129,Widget Model A Variant 9,Finished Goods,DELIVERY,-61.5,Production Floor 1,1,9,3,2015
2015-09-11,PRD-00359,Control Unit Variant 19,Components,DELIVERY,-38.514,Main Warehouse,4,9,3,2015
2015-09-14,PRD-00102,Carbon Fiber Variant 12,Raw Materials,RECEIPT,419.0,Main Warehouse,0,9,3,2015
2015-09-14,PRD-00289,Circuit Board Variant 9,Components,RECEIPT,85.0,Main Warehouse,0,9,3,2015
2015-09-14,PRD-00361,Lubricant Oil,Consumables,RECEIPT,356.0,Main Warehouse,0,9,3,2015
2015-09-14,PRD-00138,Widget Model A Variant 18,Finished Goods,RECEIPT,313.0,Main Warehouse,0,9,3,2015
2015-09-14,PRD-00217,Premium Widget Variant 17,Finished Goods,RECEIPT,64.0,Main Warehouse,0,9,3,2015
2015-09-17,PRD-00284,Circuit Board Variant 4,Components,TRANSFER,-39.6,Production Floor 1,3,9,3,2015
2015-09-17,PRD-00284,Circuit Board Variant 4,Components,TRANSFER,39.6,Main Warehouse,3,9,3,2015
2015-09-18,PRD-00393,Cleaning Solution Variant 2,Consumables,DELIVERY,-58.8,Rack A,4,9,3,2015
2015-09-18,PRD-00391,Lubricant Oil Variant 31,Consumables,DELIVERY,-91.0,Rack A,4,9,3,2015
2015-09-18,PRD-00406,Cleaning Solution Variant 15,Consumables,DELIVERY,-20.58,Rack A,4,9,3,2015
2015-09-19,PRD-00391,Lubricant Oil Variant 31,Consumables,DELIVERY,-67.8,Rack A,5,9,3,2015
2015-09-19,PRD-00051,Plastic Pellets Variant 6,Raw Materials,DELIVERY,-39.0,Rack A,5,9,3,2015
2015-09-24,PRD-00336,Sensor Module Variant 16,Components,DELIVERY,-37.17,Rack B,3,9,3,2015
2015-09-24,PRD-00143,Widget Model B Variant 3,Finished Goods,DELIVERY,-21.0,Rack B,3,9,3,2015
2015-10-08,PRD-00328,Sensor Module Variant 8,Components,DELIVERY,-59.1,Main Warehouse,3,10,4,2015
2015-10-08,PRD-00289,Circuit Board Variant 9,Components,DELIVERY,-25.5,Main Warehouse,3,10,4,2015
2015-10-08,PRD-00359,Control Unit Variant 19,Components,DELIVERY,-26.9598,Main Warehouse,3,10,4,2015
2015-10-17,PRD-00163,Assembly Unit X Variant 3,Finished Goods,DELIVERY,-17.4,Rack B,5,10,4,2015
2015-10-17,PRD-00208,Premium Widget Variant 8,Finished Goods,DELIVERY,-30.24,Rack B,5,10,4,2015
2015-10-20,PRD-00391,Lubricant Oil Variant 31,Consumables,DELIVERY,-47.46,Rack A,1,10,4,2015
2015-10-20,PRD-00081,Titanium Alloy Variant 6,Raw Materials,DELIVERY,-88.0,Rack A,1,10,4,2015
2015-10-20,PRD-00051,Plastic Pellets Variant 6,Raw Materials,DELIVERY,-31.77,Rack A,1,10,4,2015
2015-10-26,PRD-00415,Cleaning Solution Variant 24,Consumables,RECEIPT,415.0,Rack B,0,10,4,2015
2015-10-26,PRD-00038,Copper Wire Variant 8,Raw Materials,RECEIPT,472.0,Rack B,0,10,4,2015
2015-10-26,PRD-00222,Industrial Unit Variant 2,Finished Goods,RECEIPT,374.0,Rack B,0,10,4,2015
2015-10-26,PRD-00427,Packaging Tape Variant 5,Consumables,RECEIPT,415.0,Rack B,0,10,4,2015
2015-10-27,PRD-00250,Bearing Type 1 Variant 10,Components,DELIVERY,-75.0,Main Warehouse,1,10,4,2015
2015-11-02,PRD-00129,Widget Model A Variant 9,Finished Goods,DELIVERY,-43.05,Production Floor 1,0,11,4,2015
2015-11-02,PRD-00087,Titanium Alloy Variant 12,Raw Materials,DELIVERY,-12.0,Production Floor 1,0,11,4,2015
2015-11-02,PRD-00261,Bolt M8,Components,DELIVERY,-66.3,Production Floor 1,0,11,4,2015
2015-11-02,PRD-00406,Cleaning Solution Variant 15,Consumables,TRANSFER,-19.208,Rack A,0,11,4,2015
2015-11-02,PRD-00406,Cleaning Solution Variant 15,Consumables,TRANSFER,19.208,Main Warehouse,0,11,4,2015
2015-11-09,PRD-00087,Titanium Alloy Variant 12,Raw Materials,TRANSFER,-62.0,Main Warehouse,0,11,4,2015
2015-11-09,PRD-00087,Titanium Alloy Variant 12,Raw Materials,TRANSFER,62.0,Rack A,0,11,4,2015
2015-11-13,PRD-00317,Motor 12V Variant 17,Components,RECEIPT,499.0,Main Warehouse,4,11,4,2015
2015-11-13,PRD-00036,Copper Wire Variant 6,Raw Materials,RECEIPT,354.0,Main Warehouse,4,11,4,2015
2015-11-19,PRD-00446,Packaging Tape Variant 24,Consumables,DELIVERY,-52.0,Main Warehouse,3,11,4,2015
2015-11-19,PRD-00007,Steel Rods Variant 7,Raw Materials,DELIVERY,-31.71,Main Warehouse,3,11,4,2015
2015-11-19,PRD-00113,Stainless Steel Variant 8,Raw Materials,DELIVERY,-70.0,Main Warehouse,3,11,4,2015
2015-12-07,PRD-00217,Premium Widget Variant 17,Finished Goods,DELIVERY,-19.2,Main Warehouse,0,12,4,2015
2015-12-27,PRD-00060,Plastic Pellets Variant 15,Raw Materials,DELIVERY,-38.0,Rack B,6,12,4,2015
2015-12-27,PRD-00038,Copper Wire Variant 8,Raw Materials,DELIVERY,-92.0,Rack B,6,12,4,2015
2015-12-28,PRD-00076,Titanium Alloy,Raw Materials,TRANSFER,-75.88,Rack B,0,12,4,2015
2015-12-28,PRD-00076,Titanium Alloy,Raw Materials,TRANSFER,75.88,Production Floor 1,0,12,4,2015
2016-01-05,PRD-00051,Plastic Pellets Variant 6,Raw Materials,DELIVERY,-16.0,Rack A,1,1,1,2016
2016-01-05,PRD-00133,Widget Model A Variant 13,Finished Goods,DELIVERY,-22.7766,Rack A,1,1,1,2016
2016-01-05,PRD-00393,Cleaning Solution Variant 2,Consumables,DELIVERY,-41.16,Rack A,1,1,1,2016
2016-01-13,PRD-00081,Titanium Alloy Variant 6,Raw Materials,DELIVERY,-38.0,Rack A,2,1,1,2016
2016-01-13,PRD-00119,Stainless Steel Variant 14,Raw Materials,DELIVERY,-90.0,Rack A,2,1,1,2016
2016-01-13,PRD-00087,Titanium Alloy Variant 12,Raw Materials,DELIVERY,-18.6,Rack A,2,1,1,2016
2016-01-16,PRD-00133,Widget Model A Variant 13,Finished Goods,DELIVERY,-15.9436,Rack A,5,1,1,2016
2016-01-18,PRD-00081,Titanium Alloy Variant 6,Raw Materials,DELIVERY,-52.0,Rack A,0,1,1,2016
2016-01-18,PRD-00391,Lubricant Oil Variant 31,Consumables,DELIVERY,-33.222,Rack A,0,1,1,2016
2016-01-18,PRD-00393,Cleaning Solution Variant 2,Consumables,DELIVERY,-24.0,Rack A,0,1,1,2016
2016-01-19,PRD-00283,Circuit Board Variant 3,Components,RECEIPT,410.0,Rack A,1,1,1,2016
2016-01-19,PRD-00322,Sensor Module Variant 2,Components,RECEIPT,352.0,Rack A,1,1,1,2016
2016-01-19,PRD-00160,Widget Model B Variant 20,Finished Goods,RECEIPT,201.0,Rack A,1,1,1,2016
2016-01-19,PRD-00067,Rubber Compound Variant 7,Raw Materials,RECEIPT,88.0,Rack A,1,1,1,2016
2016-01-23,PRD-00317,Motor 12V Variant 17,Components,DELIVERY,-29.0,Main Warehouse,5,1,1,2016
2016-01-23,PRD-00007,Steel Rods Variant 7,Raw Materials,DELIVERY,-22.197,Main Warehouse,5,1,1,2016
2016-01-23,PRD-00092,Carbon Fiber Variant 2,Raw Materials,DELIVERY,-17.199,Main Warehouse,5,1,1,2016
2016-01-26,PRD-00143,Widget Model B Variant 3,Finished Goods,DELIVERY,-20.25,Rack B,1,1,1,2016
2016-01-26,PRD-00147,Widget Model B Variant 7,Finished Goods,DELIVERY,-29.0,Rack B,1,1,1,2016
2016-01-26,PRD-00160,Widget Model B Variant 20,Finished Goods,TRANSFER,-32.0,Rack A,1,1,1,2016
2016-01-26,PRD-00160,Widget Model B Variant 20,Finished Goods,TRANSFER,32.0,Production Floor 1,1,1,1,2016
2016-01-28,PRD-00359,Control Unit Variant 19,Components,DELIVERY,-18.8719,Main Warehouse,3,1,1,2016
2016-01-28,PRD-00259,Bearing Type 1 Variant 19,Components,DELIVERY,-26.0,Main Warehouse,3,1,1,2016
2016-01-28,PRD-00113,Stainless Steel Variant 8,Raw Materials,DELIVERY,-56.0,Main Warehouse,3,1,1,2016
2016-01-28,PRD-00113,Stainless Steel Variant 8,Raw Materials,TRANSFER,-45.0,Main Warehouse,3,1,1,2016
2016-01-28,PRD-00113,Stainless Steel Variant 8,Raw Materials,TRANSFER,45.0,Production Floor 1,3,1,1,2016
2016-02-04,PRD-00416,Cleaning Solution Variant 25,Consumables,TRANSFER,-17.9264,Rack A,3,2,1,2016
2016-02-04,PRD-00416,Cleaning Solution Variant 25,Consumables,TRANSFER,17.9264,Main Warehouse,3,2,1,2016
2016-02-05,PRD-00250,Bearing Type 1 Variant 10,Components,DELIVERY,-57.96,Main Warehouse,4,2,1,2016
2016-02-06,PRD-00315,Motor 12V Variant 15,Components,DELIVERY,-16.6992,Rack B,5,2,1,2016
2016-02-06,PRD-00038,Copper Wire Variant 8,Raw Materials,DELIVERY,-86.0,Rack B,5,2,1,2016
2016-02-08,PRD-00313,Motor 12V Variant 13,Components,RECEIPT,286.0,Rack A,0,2,1,2016
2016-02-08,PRD-00018,Aluminum Sheets Variant 3,Raw Materials,RECEIPT,488.0,Rack A,0,2,1,2016
2016-02-08,PRD-00207,Premium Widget Variant 7,Finished Goods,RECEIPT,158.0,Rack A,0,2,1,2016
2016-02-08,PRD-00310,Motor 12V Variant 10,Components,RECEIPT,173.0,Rack A,0,2,1,2016
2016-02-18,PRD-00267,Bolt M8 Variant 7,Components,RECEIPT,448.0,Main Warehouse,3,2,1,2016
2016-02-18,PRD-00193,Assembly Unit Y Variant 13,Finished Goods,RECEIPT,56.0,Main Warehouse,3,2,1,2016
2016-02-18,PRD-00215,Premium Widget Variant 15,Finished Goods,RECEIPT,64.0,Main Warehouse,3,2,1,2016
2016-02-24,PRD-00061,Rubber Compound,Raw Materials,RECEIPT,316.0,Main Warehouse,2,2,1,2016
2016-02-24,PRD-00289,Circuit Board Variant 9,Components,RECEIPT,471.0,Main Warehouse,2,2,1,2016
2016-02-24,PRD-00397,Cleaning Solution Variant 6,Consumables,RECEIPT,171.0,Main Warehouse,2,2,1,2016
2016-02-24,PRD-00053,Plastic Pellets Variant 8,Raw Materials,RECEIPT,184.0,Main Warehouse,2,2,1,2016
2016-02-24,PRD-00427,Packaging Tape Variant 5,Consumables,RECEIPT,73.0,Main Warehouse,2,2,1,2016
2016-03-05,PRD-00113,Stainless Steel Variant 8,Raw Materials,DELIVERY,-48.0,Main Warehouse,5,3,1,2016
2016-03-05,PRD-00289,Circuit Board Variant 9,Components,DELIVERY,-16.0,Main Warehouse,5,3,1,2016
2016-03-05,PRD-00198,Assembly Unit Y Variant 18,Finished Goods,DELIVERY,-68.0,Main Warehouse,5,3,1,2016
2016-03-16,PRD-00330,Sensor Module Variant 10,Components,DELIVERY,-20.4,Production Floor 1,2,3,1,2016
2016-03-16,PRD-00261,Bolt M8,Components,DELIVERY,-46.41,Production Floor 1,2,3,1,2016
2016-03-23,PRD-00090,Titanium Alloy Variant 15,Raw Materials,TRANSFER,-23.4205,Production Floor 1,2,3,1,2016
2016-03-23,PRD-00090,Titanium Alloy Variant 15,Raw Materials,TRANSFER,23.4205,Main Warehouse,2,3,1,2016
2016-03-24,PRD-00215,Premium Widget Variant 15,Finished Goods,DELIVERY,-19.2,Main Warehouse,3,3,1,2016
2016-03-24,PRD-00113,Stainless Steel Variant 8,Raw Materials,DELIVERY,-33.6,Main Warehouse,3,3,1,2016
2016-03-27,PRD-00101,Carbon Fiber Variant 11,Raw Materials,DELIVERY,-74.0,Main Warehouse,6,3,1,2016
2016-03-27,PRD-00053,Plastic Pellets Variant 8,Raw Materials,DELIVERY,-52.0,Main Warehouse,6,3,1,2016
2016-04-09,PRD-00129,Widget Model A Variant 9,Finished Goods,DELIVERY,-30.135,Production Floor 1,5,4,2,2016
2016-04-15,PRD-00343,Control Unit Variant 3,Components,DELIVERY,-52.8,Main Warehouse,4,4,2,2016
2016-05-04,PRD-00322,Sensor Module Variant 2,Components,DELIVERY,-18.0,Rack A,2,5,2,2016
2016-05-04,PRD-00313,Motor 12V Variant 13,Components,DELIVERY,-48.0,Rack A,2,5,2,2016
2016-05-10,PRD-00113,Stainless Steel Variant 8,Raw Materials,DELIVERY,-23.52,Main Warehouse,1,5,2,2016
2016-05-10,PRD-00091,Carbon Fiber,Raw Materials,DELIVERY,-36.0,Main Warehouse,1,5,2,2016
2016-05-15,PRD-00018,Aluminum Sheets Variant 3,Raw Materials,DELIVERY,-95.0,Rack A,6,5,2,2016
2016-05-15,PRD-00391,Lubricant Oil Variant 31,Consumables,DELIVERY,-10.0,Rack A,6,5,2,2016
2016-05-15,PRD-00322,Sensor Module Variant 2,Components,DELIVERY,-74.0,Rack A,6,5,2,2016
2016-05-18,PRD-00167,Assembly Unit X Variant 7,Finished Goods,RECEIPT,86.0,Rack B,2,5,2,2016
2016-05-18,PRD-00211,Premium Widget Variant 11,Finished Goods,RECEIPT,213.0,Rack B,2,5,2,2016
2016-05-18,PRD-00062,Rubber Compound Variant 2,Raw Materials,RECEIPT,58.0,Rack B,2,5,2,2016
2016-05-18,PRD-00325,Sensor Module Variant 5,Components,RECEIPT,184.0,Rack B,2,5,2,2016
2016-05-18,PRD-00061,Rubber Compound,Raw Materials,DELIVERY,-61.0,Main Warehouse,2,5,2,2016
2016-05-18,PRD-00113,Stainless Steel Variant 8,Raw Materials,DELIVERY,-16.464,Main Warehouse,2,5,2,2016
2016-05-21,PRD-00469,Adhesive Variant 16,Consumables,DELIVERY,-27.3,Production Floor 1,5,5,2,2016
2016-05-21,PRD-00354,Control Unit Variant 14,Components,DELIVERY,-33.0,Production Floor 1,5,5,2,2016
2016-05-28,PRD-00038,Copper Wire Variant 8,Raw Materials,DELIVERY,-14.0,Rack B,5,5,2,2016
2016-05-28,PRD-00336,Sensor Module Variant 16,Components,DELIVERY,-26.019,Rack B,5,5,2,2016
2016-05-31,PRD-00048,Plastic Pellets Variant 3,Raw Materials,DELIVERY,-82.0,Production Floor 1,1,5,2,2016
2016-05-31,PRD-00410,Cleaning Solution Variant 19,Consumables,DELIVERY,-30.0,Production Floor 1,1,5,2,2016
2016-06-10,PRD-00391,Lubricant Oil Variant 31,Consumables,DELIVERY,-20.2554,Rack A,4,6,2,2016
2016-06-10,PRD-00393,Cleaning Solution Variant 2,Consumables,DELIVERY,-20.0,Rack A,4,6,2,2016
2016-06-10,PRD-00018,Aluminum Sheets Variant 3,Raw Materials,DELIVERY,-18.0,Rack A,4,6,2,2016
2016-06-22,PRD-00354,Control Unit Variant 14,Components,DELIVERY,-42.0,Production Floor 1,2,6,2,2016
2016-06-22,PRD-00114,Stainless Steel Variant 9,Raw Materials,DELIVERY,-73.0,Production Floor 1,2,6,2,2016
2016-07-06,PRD-00161,Assembly Unit X,Finished Goods,RECEIPT,280.0,Rack B,2,7,3,2016
2016-07-06,PRD-00149,Widget Model B Variant 9,Finished Goods,RECEIPT,479.0,Rack B,2,7,3,2016
2016-07-06,PRD-00154,Widget Model B Variant 14,Finished Goods,RECEIPT,405.0,Rack B,2,7,3,2016
2016-07-06,PRD-00079,Titanium Alloy Variant 4,Raw Materials,RECEIPT,356.0,Rack B,2,7,3,2016
2016-07-14,PRD-00038,Copper Wire Variant 8,Raw Materials,DELIVERY,-38.0,Rack B,3,7,3,2016
2016-07-14,PRD-00149,Widget Model B Variant 9,Finished Goods,DELIVERY,-71.0,Rack B,3,7,3,2016
2016-07-14,PRD-00336,Sensor Module Variant 16,Components,DELIVERY,-18.2133,Rack B,3,7,3,2016
2016-07-23,PRD-00317,Motor 12V Variant 17,Components,DELIVERY,-51.0,Main Warehouse,5,7,3,2016
2016-07-25,PRD-00208,Premium Widget Variant 8,Finished Goods,DELIVERY,-21.168,Rack B,0,7,3,2016
2016-08-04,PRD-00061,Rubber Compound,Raw Materials,DELIVERY,-61.0,Main Warehouse,3,8,3,2016
2016-08-12,PRD-00222,Industrial Unit Variant 2,Finished Goods,DELIVERY,-24.0,Rack B,4,8,3,2016
2016-08-12,PRD-00325,Sensor Module Variant 5,Components,DELIVERY,-16.0,Rack B,4,8,3,2016
2016-08-12,PRD-00079,Titanium Alloy Variant 4,Raw Materials,DELIVERY,-82.0,Rack B,4,8,3,2016
2016-08-16,PRD-00222,Industrial Unit Variant 2,Finished Goods,DELIVERY,-97.0,Rack B,1,8,3,2016
2016-08-16,PRD-00325,Sensor Module Variant 5,Components,DELIVERY,-50.4,Rack B,1,8,3,2016
2016-08-18,PRD-00248,Bearing Type 1 Variant 8,Components,RECEIPT,64.0,Main Warehouse,3,8,3,2016
2016-08-18,PRD-00202,Premium Widget Variant 2,Finished Goods,RECEIPT,257.0,Main Warehouse,3,8,3,2016
2016-08-18,PRD-00430,Packaging Tape Variant 8,Consumables,RECEIPT,69.0,Main Warehouse,3,8,3,2016
2016-08-31,PRD-00079,Titanium Alloy Variant 4,Raw Materials,DELIVERY,-82.2,Rack B,2,8,3,2016
2016-09-01,PRD-00018,Aluminum Sheets Variant 3,Raw Materials,DELIVERY,-69.0,Rack A,3,9,3,2016
2016-09-01,PRD-00313,Motor 12V Variant 13,Components,DELIVERY,-25.0,Rack A,3,9,3,2016
2016-09-01,PRD-00322,Sensor Module Variant 2,Components,DELIVERY,-15.0,Rack A,3,9,3,2016
2016-09-16,PRD-00248,Bearing Type 1 Variant 8,Components,TRANSFER,-25.6,Main Warehouse,4,9,3,2016
2016-09-16,PRD-00248,Bearing Type 1 Variant 8,Components,TRANSFER,25.6,Rack B,4,9,3,2016
2016-09-18,PRD-00081,Titanium Alloy Variant 6,Raw Materials,DELIVERY,-36.6,Rack A,6,9,3,2016
2016-09-19,PRD-00004,Steel Rods Variant 4,Raw Materials,DELIVERY,-34.0,Production Floor 1,0,9,3,2016
2016-09-22,PRD-00095,Carbon Fiber Variant 5,Raw Materials,DELIVERY,-82.0,Main Warehouse,3,9,3,2016
2016-09-22,PRD-00397,Cleaning Solution Variant 6,Consumables,DELIVERY,-25.0,Main Warehouse,3,9,3,2016
2016-09-29,PRD-00193,Assembly Unit Y Variant 13,Finished Goods,TRANSFER,-22.4,Main Warehouse,3,9,3,2016
2016-09-29,PRD-00193,Assembly Unit Y Variant 13,Finished Goods,TRANSFER,22.4,Rack B,3,9,3,2016
2016-10-21,PRD-00406,Cleaning Solution Variant 15,Consumables,RECEIPT,86.0,Production Floor 1,4,10,4,2016
2016-10-21,PRD-00115,Stainless Steel Variant 10,Raw Materials,RECEIPT,63.0,Production Floor 1,4,10,4,2016
2016-10-21,PRD-00240,Industrial Unit Variant 20,Finished Goods,RECEIPT,74.0,Production Floor 1,4,10,4,2016
2016-10-21,PRD-00035,Copper Wire Variant 5,Raw Materials,RECEIPT,224.0,Production Floor 1,4,10,4,2016
2016-10-27,PRD-00087,Titanium Alloy Variant 12,Raw Materials,DELIVERY,-17.0,Main Warehouse,3,10,4,2016
2016-10-27,PRD-00397,Cleaning Solution Variant 6,Consumables,DELIVERY,-43.8,Main Warehouse,3,10,4,2016
2016-10-29,PRD-00081,Titanium Alloy Variant 6,Raw Materials,DELIVERY,-25.62,Rack A,5,10,4,2016
2016-10-29,PRD-00160,Widget Model B Variant 20,Finished Goods,DELIVERY,-50.7,Rack A,5,10,4,2016
2016-10-29,PRD-00018,Aluminum Sheets Variant 3,Raw Materials,DELIVERY,-10.0,Rack A,5,10,4,2016
2016-10-31,PRD-00201,Premium Widget,Finished Goods,RECEIPT,471.0,Production Floor 1,0,10,4,2016
2016-10-31,PRD-00238,Industrial Unit Variant 18,Finished Goods,RECEIPT,416.0,Production Floor 1,0,10,4,2016
2016-10-31,PRD-00172,Assembly Unit X Variant 12,Finished Goods,RECEIPT,124.0,Production Floor 1,0,10,4,2016
2016-10-31,PRD-00092,Carbon Fiber Variant 2,Raw Materials,RECEIPT,57.0,Production Floor 1,0,10,4,2016
2016-10-31,PRD-00340,Sensor Module Variant 20,Components,DELIVERY,-32.0,Production Floor 1,0,10,4,2016
2016-10-31,PRD-00203,Premium Widget Variant 3,Finished Goods,DELIVERY,-61.0,Production Floor 1,0,10,4,2016
2016-11-03,PRD-00049,Plastic Pellets Variant 4,Raw Materials,RECEIPT,112.0,Production Floor 1,3,11,4,2016
2016-11-03,PRD-00236,Industrial Unit Variant 16,Finished Goods,RECEIPT,330.0,Production Floor 1,3,11,4,2016
2016-11-03,PRD-00445,Packaging Tape Variant 23,Consumables,RECEIPT,236.0,Production Floor 1,3,11,4,2016
2016-11-03,PRD-00183,Assembly Unit Y Variant 3,Finished Goods,RECEIPT,186.0,Production Floor 1,3,11,4,2016
2016-11-03,PRD-00471,Adhesive Variant 18,Consumables,RECEIPT,433.0,Production Floor 1,3,11,4,2016
2016-11-05,PRD-00325,Sensor Module Variant 5,Components,DELIVERY,-35.28,Rack B,5,11,4,2016
2016-11-08,PRD-00211,Premium Widget Variant 11,Finished Goods,DELIVERY,-63.9,Rack B,1,11,4,2016
2016-11-08,PRD-00060,Plastic Pellets Variant 15,Raw Materials,DELIVERY,-54.0,Rack B,1,11,4,2016
2016-11-08,PRD-00167,Assembly Unit X Variant 7,Finished Goods,DELIVERY,-25.8,Rack B,1,11,4,2016
2016-11-14,PRD-00432,Packaging Tape Variant 10,Consumables,RECEIPT,494.0,Production Floor 1,0,11,4,2016
2016-11-14,PRD-00231,Industrial Unit Variant 11,Finished Goods,RECEIPT,447.0,Production Floor 1,0,11,4,2016
2016-11-16,PRD-00313,Motor 12V Variant 13,Components,RECEIPT,435.0,Main Warehouse,2,11,4,2016
2016-11-16,PRD-00469,Adhesive Variant 16,Consumables,RECEIPT,144.0,Main Warehouse,2,11,4,2016
2016-11-16,PRD-00006,Steel Rods Variant 6,Raw Materials,RECEIPT,241.0,Main Warehouse,2,11,4,2016
2016-11-17,PRD-00397,Cleaning Solution Variant 6,Consumables,DELIVERY,-16.0,Main Warehouse,3,11,4,2016
2016-11-17,PRD-00289,Circuit Board Variant 9,Components,DELIVERY,-71.0,Main Warehouse,3,11,4,2016
2016-11-17,PRD-00198,Assembly Unit Y Variant 18,Finished Goods,DELIVERY,-57.0,Main Warehouse,3,11,4,2016
2016-11-21,PRD-00211,Premium Widget Variant 11,Finished Goods,DELIVERY,-42.0,Rack B,0,11,4,2016
2016-11-23,PRD-00038,Copper Wire Variant 8,Raw Materials,DELIVERY,-42.0,Production Floor 1,2,11,4,2016
2016-11-23,PRD-00386,Lubricant Oil Variant 26,Consumables,DELIVERY,-31.71,Production Floor 1,2,11,4,2016
