date,vendor_id,product_id,purchase_price,reliability_score,lead_time_days,market_index
2024-02-01,VEN-0169,PRD-00002,33.49,82.7,5,101.48
2024-03-01,VEN-0169,PRD-00002,32.98,82.8,10,102.48
2024-04-01,VEN-0169,PRD-00002,32.83,83.2,6,102.22
2024-05-01,VEN-0169,PRD-00002,33.48,83.2,4,102.63
2024-06-01,VEN-0169,PRD-00002,33.79,81.1,5,103.09
2024-07-01,VEN-0169,PRD-00002,32.65,83.9,3,102.98
2024-08-01,VEN-0169,PRD-00002,33.03,86.6,5,103.28
2024-09-01,VEN-0169,PRD-00002,32.66,82.9,13,102.24
2024-10-01,VEN-0169,PRD-00002,33.36,83.2,3,101.78
2024-11-01,VEN-0169,PRD-00002,33.87,83.8,9,103.03
2024-12-01,VEN-0169,PRD-00002,33.25,86.8,3,102.92
2023-01-01,VEN-0169,PRD-00177,473.66,83.7,9,96.5
2023-02-01,VEN-0169,PRD-00177,465.42,85.4,11,94.87
2023-03-01,VEN-0169,PRD-00177,484.13,78.5,5,96.44
2023-04-01,VEN-0169,PRD-00177,489.97,84.2,6,97.23
2023-05-01,VEN-0169,PRD-00177,482.4,81.7,8,96.64
2023-06-01,VEN-0169,PRD-00177,495.61,81.5,13,98.25
2023-07-01,VEN-0169,PRD-00177,508.96,82.7,10,98.66
2023-08-01,VEN-0169,PRD-00177,494.88,82.9,10,99.05
2023-09-01,VEN-0169,PRD-00177,472.44,82.6,13,96.97
2023-10-01,VEN-0169,PRD-00177,471.38,81.5,10,97.34
2023-11-01,VEN-0169,PRD-00177,487.12,84.2,12,97.35
2023-12-01,VEN-0169,PRD-00177,481.48,84.2,13,97.52
2024-01-01,VEN-0169,PRD-00177,498.08,82.0,3,97.54
2024-02-01,VEN-0169,PRD-00177,495.77,84.2,6,97.84
2024-03-01,VEN-0169,PRD-00177,468.48,81.9,7,97.45
2024-04-01,VEN-0169,PRD-00177,473.68,85.0,8,97.55
2024-05-01,VEN-0169,PRD-00177,494.23,82.4,9,97.34
2024-06-01,VEN-0169,PRD-00177,482.9,82.6,10,96.79
2024-07-01,VEN-0169,PRD-00177,487.26,83.3,5,96.92
2024-08-01,VEN-0169,PRD-00177,472.67,85.8,8,94.53
2024-09-01,VEN-0169,PRD-00177,467.54,84.7,8,95.09
2024-10-01,VEN-0169,PRD-00177,465.86,83.4,8,94.55
2024-11-01,VEN-0169,PRD-00177,474.77,82.1,3,94.4
2024-12-01,VEN-0169,PRD-00177,462.35,81.0,6,94.8
2023-01-01,VEN-0169,PRD-00013,37.99,81.5,11,95.65
2023-02-01,VEN-0169,PRD-00013,38.78,83.4,10,96.11
2023-03-01,VEN-0169,PRD-00013,35.42,81.7,3,96.36
2023-04-01,VEN-0169,PRD-00013,38.13,85.1,11,96.12
2023-05-01,VEN-0169,PRD-00013,37.43,84.4,7,96.87
2023-06-01,VEN-0169,PRD-00013,38.47,83.0,8,97.19
2023-07-01,VEN-0169,PRD-00013,37.69,83.3,4,98.57
2023-08-01,VEN-0169,PRD-00013,38.07,85.7,13,97.53
2023-09-01,VEN-0169,PRD-00013,37.06,83.7,3,97.38
2023-10-01,VEN-0169,PRD-00013,38.9,81.1,9,97.22
2023-11-01,VEN-0169,PRD-00013,38.56,81.8,10,96.91
2023-12-01,VEN-0169,PRD-00013,38.14,85.9,8,95.63
2024-01-01,VEN-0169,PRD-00013,37.03,84.5,11,95.9
2024-02-01,VEN-0169,PRD-00013,37.71,83.7,6,95.33
2024-03-01,VEN-0169,PRD-00013,38.64,83.2,4,96.41
2024-04-01,VEN-0169,PRD-00013,38.47,85.2,3,95.6
2024-05-01,VEN-0169,PRD-00013,37.34,82.3,3,96.51
2024-06-01,VEN-0169,PRD-00013,36.87,83.4,10,96.78
2024-07-01,VEN-0169,PRD-00013,38.89,80.3,5,97.05
2024-08-01,VEN-0169,PRD-00013,37.29,85.0,12,95.11
2024-09-01,VEN-0169,PRD-00013,36.82,84.1,13,94.94
2024-10-01,VEN-0169,PRD-00013,35.62,83.3,9,92.04
2024-11-01,VEN-0169,PRD-00013,34.67,79.6,7,89.97
2024-12-01,VEN-0169,PRD-00013,36.35,83.8,4,91.29
2023-01-01,VEN-0087,PRD-00342,79.76,80.4,13,100.91
2023-02-01,VEN-0087,PRD-00342,78.97,81.8,8,100.17
2023-03-01,VEN-0087,PRD-00342,83.16,84.4,7,101.84
2023-04-01,VEN-0087,PRD-00342,83.49,85.4,12,102.13
2023-05-01,VEN-0087,PRD-00342,82.22,83.9,7,101.17
2023-06-01,VEN-0087,PRD-00342,79.86,82.9,8,100.32
2023-07-01,VEN-0087,PRD-00342,82.32,84.2,12,100.31
2023-08-01,VEN-0087,PRD-00342,78.25,82.6,9,99.96
2023-09-01,VEN-0087,PRD-00342,82.74,84.5,5,100.17
2023-10-01,VEN-0087,PRD-00342,80.31,84.6,9,99.81
2023-11-01,VEN-0087,PRD-00342,83.79,86.3,9,101.01
2023-12-01,VEN-0087,PRD-00342,80.44,83.9,9,101.41
2024-01-01,VEN-0087,PRD-00342,81.5,85.1,8,102.84
2024-02-01,VEN-0087,PRD-00342,81.89,82.7,5,103.35
2024-03-01,VEN-0087,PRD-00342,81.37,83.5,8,102.97
2024-04-01,VEN-0087,PRD-00342,84.31,84.1,12,102.18
2024-05-01,VEN-0087,PRD-00342,84.78,84.4,8,102.36
2024-06-01,VEN-0087,PRD-00342,82.96,86.1,7,104.0
2024-07-01,VEN-0087,PRD-00342,81.79,83.2,6,104.63
2024-08-01,VEN-0087,PRD-00342,81.36,83.4,6,104.51
2024-09-01,VEN-0087,PRD-00342,84.84,84.4,7,105.35
2024-10-01,VEN-0087,PRD-00342,82.58,82.4,5,104.89
2024-11-01,VEN-0087,PRD-00342,86.0,84.2,3,105.18
2024-12-01,VEN-0087,PRD-00342,83.89,84.8,8,105.79
2023-01-01,VEN-0087,PRD-00275,0.87,84.5,12,103.19
2023-02-01,VEN-0087,PRD-00275,0.86,85.8,4,102.59
2023-03-01,VEN-0087,PRD-00275,0.88,88.1,10,101.84
2023-04-01,VEN-0087,PRD-00275,0.88,86.3,8,103.13
2023-05-01,VEN-0087,PRD-00275,0.89,81.5,6,103.81
2023-06-01,VEN-0087,PRD-00275,0.87,85.4,7,102.68
2023-07-01,VEN-0087,PRD-00275,0.86,82.6,7,102.69
2023-08-01,VEN-0087,PRD-00275,0.86,87.1,4,102.18
2023-09-01,VEN-0087,PRD-00275,0.88,81.7,3,102.16
2023-10-01,VEN-0087,PRD-00275,0.86,81.3,11,101.23
2023-11-01,VEN-0087,PRD-00275,0.87,85.8,4,101.16
2023-12-01,VEN-0087,PRD-00275,0.81,83.4,11,100.01
2024-01-01,VEN-0087,PRD-00275,0.88,87.1,3,102.37
2024-02-01,VEN-0087,PRD-00275,0.88,87.2,6,101.5
2024-03-01,VEN-0087,PRD-00275,0.86,82.9,7,101.12
2024-04-01,VEN-0087,PRD-00275,0.82,82.7,13,99.93
2024-05-01,VEN-0087,PRD-00275,0.83,86.2,9,99.03
2024-06-01,VEN-0087,PRD-00275,0.84,82.8,3,99.18
2024-07-01,VEN-0087,PRD-00275,0.84,85.8,8,97.37
2024-08-01,VEN-0087,PRD-00275,0.83,85.8,9,97.59
2024-09-01,VEN-0087,PRD-00275,0.8,88.1,5,95.79
2024-10-01,VEN-0087,PRD-00275,0.84,84.4,8,96.02
2024-11-01,VEN-0087,PRD-00275,0.8,84.9,7,95.39
2024-12-01,VEN-0087,PRD-00275,0.82,86.3,13,95.8
2023-01-01,VEN-0195,PRD-00169,462.62,73.8,4,102.75
2023-02-01,VEN-0195,PRD-00169,448.86,75.0,5,102.52
2023-03-01,VEN-0195,PRD-00169,449.3,76.9,6,102.38
2023-04-01,VEN-0195,PRD-00169,448.63,75.1,7,101.14
2023-05-01,VEN-0195,PRD-00169,455.81,76.2,7,101.79
2023-06-01,VEN-0195,PRD-00169,468.08,77.0,9,102.37
2023-07-01,VEN-0195,PRD-00169,455.36,74.6,3,101.35
2023-08-01,VEN-0195,PRD-00169,471.67,73.4,10,102.71
2023-09-01,VEN-0195,PRD-00169,442.61,78.7,6,101.83
2023-10-01,VEN-0195,PRD-00169,459.65,75.4,7,102.09
2023-11-01,VEN-0195,PRD-00169,477.32,74.3,3,103.02
2023-12-01,VEN-0195,PRD-00169,466.41,73.0,6,102.35
2024-01-01,VEN-0195,PRD-00169,482.72,73.7,13,102.55
2024-02-01,VEN-0195,PRD-00169,452.45,75.3,4,101.95
2024-03-01,VEN-0195,PRD-00169,459.41,73.9,7,101.81
2024-04-01,VEN-0195,PRD-00169,452.32,79.4,9,100.38
2024-05-01,VEN-0195,PRD-00169,448.93,77.5,12,100.65
2024-06-01,VEN-0195,PRD-00169,450.1,74.1,11,100.59
2024-07-01,VEN-0195,PRD-00169,439.27,75.9,3,98.29
2024-08-01,VEN-0195,PRD-00169,445.44,76.5,4,97.28
2024-09-01,VEN-0195,PRD-00169,443.04,75.5,5,98.7
2024-10-01,VEN-0195,PRD-00169,449.41,76.4,3,100.46
2024-11-01,VEN-0195,PRD-00169,459.12,76.5,5,99.72
2024-12-01,VEN-0195,PRD-00169,449.79,77.1,12,98.77
2023-01-01,VEN-0145,PRD-00123,203.39,93.6,4,100.64
2023-02-01,VEN-0145,PRD-00123,204.75,96.9,11,100.36
2023-03-01,VEN-0145,PRD-00123,208.34,96.3,7,101.7
2023-04-01,VEN-0145,PRD-00123,211.86,96.3,9,102.35
2023-05-01,VEN-0145,PRD-00123,217.56,93.0,9,102.64
2023-06-01,VEN-0145,PRD-00123,212.64,95.9,9,100.86
2023-07-01,VEN-0145,PRD-00123,204.32,95.5,8,100.46
2023-08-01,VEN-0145,PRD-00123,198.22,99.2,11,101.13
2023-09-01,VEN-0145,PRD-00123,198.36,94.3,10,100.91
2023-10-01,VEN-0145,PRD-00123,210.79,95.1,8,101.22
2023-11-01,VEN-0145,PRD-00123,199.55,95.6,6,99.92
2023-12-01,VEN-0145,PRD-00123,204.09,94.2,4,100.48
2024-01-01,VEN-0145,PRD-00123,200.68,95.2,13,99.79
2024-02-01,VEN-0145,PRD-00123,199.46,95.7,4,97.98
2024-03-01,VEN-0145,PRD-00123,201.75,94.4,3,98.9
2024-04-01,VEN-0145,PRD-00123,197.05,91.7,13,98.27
2024-05-01,VEN-0145,PRD-00123,199.59,95.0,4,96.68
2024-06-01,VEN-0145,PRD-00123,202.98,95.5,8,97.23
2024-07-01,VEN-0145,PRD-00123,202.34,95.6,3,96.59
2024-08-01,VEN-0145,PRD-00123,195.84,95.9,7,97.48
2024-09-01,VEN-0145,PRD-00123,194.56,95.8,7,97.16
2024-10-01,VEN-0145,PRD-00123,195.69,96.3,10,96.14
2024-11-01,VEN-0145,PRD-00123,203.42,93.7,7,95.51
2024-12-01,VEN-0145,PRD-00123,202.48,96.8,9,96.78
2023-01-01,VEN-0145,PRD-00291,38.91,96.7,3,104.76
2023-02-01,VEN-0145,PRD-00291,38.67,100.0,10,106.05
2023-03-01,VEN-0145,PRD-00291,39.62,95.3,11,105.55
2023-04-01,VEN-0145,PRD-00291,38.76,98.1,12,104.48
2023-05-01,VEN-0145,PRD-00291,40.98,95.2,4,104.95
2023-06-01,VEN-0145,PRD-00291,38.65,96.0,10,105.51
2023-07-01,VEN-0145,PRD-00291,39.77,94.5,11,104.65
2023-08-01,VEN-0145,PRD-00291,39.52,90.9,10,106.05
2023-09-01,VEN-0145,PRD-00291,41.15,95.9,10,106.44
2023-10-01,VEN-0145,PRD-00291,39.87,92.8,10,107.08
2023-11-01,VEN-0145,PRD-00291,39.56,96.0,6,108.26
2023-12-01,VEN-0145,PRD-00291,40.3,95.5,12,108.18
2024-01-01,VEN-0145,PRD-00291,41.24,94.6,4,110.38
2024-02-01,VEN-0145,PRD-00291,41.36,95.2,8,110.95
2024-03-01,VEN-0145,PRD-00291,42.03,96.9,7,110.9
2024-04-01,VEN-0145,PRD-00291,43.06,98.3,12,112.58
2024-05-01,VEN-0145,PRD-00291,41.89,93.2,3,113.22
2024-06-01,VEN-0145,PRD-00291,42.43,92.5,6,114.01
2024-07-01,VEN-0145,PRD-00291,42.88,96.5,11,114.71
2024-08-01,VEN-0145,PRD-00291,43.51,95.9,5,114.41
2024-09-01,VEN-0145,PRD-00291,43.51,93.9,5,114.43
2024-10-01,VEN-0145,PRD-00291,42.8,97.1,4,114.1
2024-11-01,VEN-0145,PRD-00291,43.4,91.0,7,115.31
2024-12-01,VEN-0145,PRD-00291,43.04,96.8,13,113.84
2023-01-01,VEN-0145,PRD-00292,33.32,95.2,8,97.67
2023-02-01,VEN-0145,PRD-00292,34.18,93.6,6,98.5
2023-03-01,VEN-0145,PRD-00292,34.13,93.6,13,97.22
2023-04-01,VEN-0145,PRD-00292,33.82,93.1,12,98.52
2023-05-01,VEN-0145,PRD-00292,32.76,96.8,9,98.29
2023-06-01,VEN-0145,PRD-00292,32.96,93.3,5,97.87
2023-07-01,VEN-0145,PRD-00292,34.51,90.7,13,96.34
2023-08-01,VEN-0145,PRD-00292,33.15,94.9,8,96.52
2023-09-01,VEN-0145,PRD-00292,32.54,94.7,3,97.13
2023-10-01,VEN-0145,PRD-00292,33.21,95.7,6,97.65
2023-11-01,VEN-0145,PRD-00292,33.31,95.5,13,97.05
2023-12-01,VEN-0145,PRD-00292,32.73,97.5,6,96.1
2024-01-01,VEN-0145,PRD-00292,32.35,95.5,9,94.63
2024-02-01,VEN-0145,PRD-00292,33.5,95.6,8,96.12
2024-03-01,VEN-0145,PRD-00292,33.35,95.3,12,95.25
2024-04-01,VEN-0145,PRD-00292,32.78,95.4,3,94.93
2024-05-01,VEN-0145,PRD-00292,33.0,92.6,4,96.54
2024-06-01,VEN-0145,PRD-00292,34.61,91.9,13,97.1
2024-07-01,VEN-0145,PRD-00292,33.54,94.2,3,97.03
2024-08-01,VEN-0145,PRD-00292,33.14,93.2,10,96.23
2024-09-01,VEN-0145,PRD-00292,32.94,99.3,4,96.45
2024-10-01,VEN-0145,PRD-00292,32.82,97.1,12,96.25
2024-11-01,VEN-0145,PRD-00292,32.48,92.9,8,95.35
2024-12-01,VEN-0145,PRD-00292,32.02,94.8,4,95.39
2023-01-01,VEN-0145,PRD-00082,142.22,95.9,8,98.51
2023-02-01,VEN-0145,PRD-00082,140.43,92.5,3,99.39
2023-03-01,VEN-0145,PRD-00082,150.36,95.5,7,99.71
2023-04-01,VEN-0145,PRD-00082,144.81,95.5,12,100.76
2023-05-01,VEN-0145,PRD-00082,141.68,94.0,11,100.48
2023-06-01,VEN-0145,PRD-00082,142.65,96.7,10,99.31
2023-07-01,VEN-0145,PRD-00082,142.84,99.0,13,100.43
2023-08-01,VEN-0145,PRD-00082,140.84,93.8,4,100.88
2023-09-01,VEN-0145,PRD-00082,145.77,95.3,6,100.99
2023-10-01,VEN-0145,PRD-00082,153.06,96.3,3,101.4
2023-11-01,VEN-0145,PRD-00082,148.64,96.1,6,101.95
2023-12-01,VEN-0145,PRD-00082,146.26,95.6,8,100.43
2024-01-01,VEN-0145,PRD-00082,142.59,96.2,12,99.37
2024-02-01,VEN-0145,PRD-00082,148.68,96.5,5,99.36
2024-03-01,VEN-0145,PRD-00082,141.38,93.9,10,98.24
2024-04-01,VEN-0145,PRD-00082,141.22,92.8,10,99.27
2024-05-01,VEN-0145,PRD-00082,142.81,98.6,13,97.93
2024-06-01,VEN-0145,PRD-00082,150.31,95.5,8,99.74
2024-07-01,VEN-0145,PRD-00082,148.2,97.2,6,99.87
2024-08-01,VEN-0145,PRD-00082,146.76,94.6,9,101.61
2024-09-01,VEN-0145,PRD-00082,148.83,96.8,8,101.89
2024-10-01,VEN-0145,PRD-00082,149.19,94.4,13,102.52
2024-11-01,VEN-0145,PRD-00082,140.6,95.2,6,102.1
2024-12-01,VEN-0145,PRD-00082,145.42,93.3,6,100.99
2023-01-01,VEN-0145,PRD-00450,4.39,97.6,11,99.36
2023-02-01,VEN-0145,PRD-00450,4.3,96.8,13,99.63
2023-03-01,VEN-0145,PRD-00450,4.46,95.3,7,99.22
2023-04-01,VEN-0145,PRD-00450,4.46,94.6,12,99.4
2023-05-01,VEN-0145,PRD-00450,4.47,96.5,7,100.27
2023-06-01,VEN-0145,PRD-00450,4.37,94.7,9,100.98
2023-07-01,VEN-0145,PRD-00450,4.57,95.6,7,100.95
2023-08-01,VEN-0145,PRD-00450,4.5,98.5,9,101.56
2023-09-01,VEN-0145,PRD-00450,4.56,96.3,9,101.24
2023-10-01,VEN-0145,PRD-00450,4.7,99.1,6,101.03
2023-11-01,VEN-0145,PRD-00450,4.56,98.4,10,99.89
2023-12-01,VEN-0145,PRD-00450,4.59,97.6,6,100.52
2024-01-01,VEN-0145,PRD-00450,4.63,93.6,3,102.79
2024-02-01,VEN-0145,PRD-00450,4.53,93.5,3,101.12
2024-03-01,VEN-0145,PRD-00450,4.67,94.7,13,101.36
2024-04-01,VEN-0145,PRD-00450,4.59,95.2,5,101.2
2024-05-01,VEN-0145,PRD-00450,4.37,94.6,9,99.25
2024-06-01,VEN-0145,PRD-00450,4.49,96.3,4,100.53
2024-07-01,VEN-0145,PRD-00450,4.66,97.5,7,101.2
2024-08-01,VEN-0145,PRD-00450,4.58,92.6,5,100.73
2024-09-01,VEN-0145,PRD-00450,4.43,94.7,11,101.26
2024-10-01,VEN-0145,PRD-00450,4.43,94.7,4,101.96
2024-11-01,VEN-0145,PRD-00450,4.61,96.9,5,101.45
2024-12-01,VEN-0145,PRD-00450,4.6,97.5,10,101.14
2023-01-01,VEN-0038,PRD-00276,0.69,96.9,10,100.19
2023-02-01,VEN-0038,PRD-00276,0.71,94.7,6,99.38
2023-03-01,VEN-0038,PRD-00276,0.68,97.6,6,98.51
2023-04-01,VEN-0038,PRD-00276,0.71,95.4,5,99.15
2023-05-01,VEN-0038,PRD-00276,0.7,97.3,13,99.68
2023-06-01,VEN-0038,PRD-00276,0.68,97.2,10,99.13
2023-07-01,VEN-0038,PRD-00276,0.72,94.1,5,99.06
2023-08-01,VEN-0038,PRD-00276,0.7,97.7,4,98.8
2023-09-01,VEN-0038,PRD-00276,0.68,97.4,4,98.16
2023-10-01,VEN-0038,PRD-00276,0.68,94.6,11,96.13
2023-11-01,VEN-0038,PRD-00276,0.67,95.0,10,95.96
2023-12-01,VEN-0038,PRD-00276,0.68,93.3,7,95.7
2024-01-01,VEN-0038,PRD-00276,0.67,98.4,3,96.16
2024-02-01,VEN-0038,PRD-00276,0.68,93.7,8,96.43
2024-03-01,VEN-0038,PRD-00276,0.66,94.0,13,96.35
2024-04-01,VEN-0038,PRD-00276,0.65,96.1,6,94.24
2024-05-01,VEN-0038,PRD-00276,0.68,95.0,4,95.11
2024-06-01,VEN-0038,PRD-00276,0.7,94.0,11,95.15
2024-07-01,VEN-0038,PRD-00276,0.68,97.4,11,94.37
2024-08-01,VEN-0038,PRD-00276,0.64,95.1,12,92.77
2024-09-01,VEN-0038,PRD-00276,0.64,98.3,5,93.29
2024-10-01,VEN-0038,PRD-00276,0.65,94.8,13,92.79
2024-11-01,VEN-0038,PRD-00276,0.66,96.9,6,91.49
2024-12-01,VEN-0038,PRD-00276,0.64,95.3,8,92.11
2023-01-01,VEN-0038,PRD-00149,246.94,96.0,10,103.16
2023-02-01,VEN-0038,PRD-00149,240.35,97.1,4,101.74
2023-03-01,VEN-0038,PRD-00149,240.89,93.3,12,101.39
2023-04-01,VEN-0038,PRD-00149,254.02,100.0,7,100.69
2023-05-01,VEN-0038,PRD-00149,242.59,95.4,3,100.35
2023-06-01,VEN-0038,PRD-00149,242.1,96.1,6,99.84
2023-07-01,VEN-0038,PRD-00149,240.1,96.4,10,100.74
2023-08-01,VEN-0038,PRD-00149,241.15,96.6,10,101.06
2023-09-01,VEN-0038,PRD-00149,233.02,96.8,9,99.06
2023-10-01,VEN-0038,PRD-00149,242.87,93.8,11,99.7
2023-11-01,VEN-0038,PRD-00149,239.09,95.5,6,99.72
2023-12-01,VEN-0038,PRD-00149,240.85,95.0,12,99.09
2024-01-01,VEN-0038,PRD-00149,234.36,94.3,8,98.55
2024-02-01,VEN-0038,PRD-00149,235.09,97.0,9,98.98
2024-03-01,VEN-0038,PRD-00149,234.84,93.3,4,97.23
2024-04-01,VEN-0038,PRD-00149,232.95,98.6,10,97.94
2024-05-01,VEN-0038,PRD-00149,241.2,94.7,8,99.0
2024-06-01,VEN-0038,PRD-00149,243.31,95.9,13,98.79
2024-07-01,VEN-0038,PRD-00149,242.63,92.9,11,99.29
2024-08-01,VEN-0038,PRD-00149,244.81,95.6,6,100.34
2024-09-01,VEN-0038,PRD-00149,239.26,96.5,7,100.13
2024-10-01,VEN-0038,PRD-00149,240.98,93.5,9,101.31
2024-11-01,VEN-0038,PRD-00149,236.66,99.0,10,100.0
2024-12-01,VEN-0038,PRD-00149,237.58,93.4,13,101.04
2023-01-01,VEN-0112,PRD-00152,272.92,94.3,9,103.87
2023-02-01,VEN-0112,PRD-00152,283.71,94.9,8,104.79
2023-03-01,VEN-0112,PRD-00152,278.05,92.5,7,105.1
2023-04-01,VEN-0112,PRD-00152,269.53,98.2,13,105.52
2023-05-01,VEN-0112,PRD-00152,280.96,98.4,13,104.89
2023-06-01,VEN-0112,PRD-00152,267.53,96.1,11,105.32
2023-07-01,VEN-0112,PRD-00152,279.17,94.3,3,105.56
2023-08-01,VEN-0112,PRD-00152,271.35,94.7,13,104.02
2023-09-01,VEN-0112,PRD-00152,280.31,91.7,3,105.11
2023-10-01,VEN-0112,PRD-00152,271.33,96.6,10,105.03
2023-11-01,VEN-0112,PRD-00152,279.07,91.4,6,105.49
2023-12-01,VEN-0112,PRD-00152,272.91,95.3,10,105.8
2024-01-01,VEN-0112,PRD-00152,273.18,94.6,12,104.82
2024-02-01,VEN-0112,PRD-00152,274.27,95.5,5,105.02
2024-03-01,VEN-0112,PRD-00152,274.5,94.7,9,104.3
2024-04-01,VEN-0112,PRD-00152,266.72,98.5,7,104.02
2024-05-01,VEN-0112,PRD-00152,283.57,97.3,4,104.9
2024-06-01,VEN-0112,PRD-00152,278.52,93.4,9,104.2
2024-07-01,VEN-0112,PRD-00152,275.28,95.5,11,103.82
2024-08-01,VEN-0112,PRD-00152,267.68,94.8,5,102.83
2024-09-01,VEN-0112,PRD-00152,266.78,95.5,6,101.77
2024-10-01,VEN-0112,PRD-00152,274.58,96.7,6,103.46
2024-11-01,VEN-0112,PRD-00152,279.61,94.7,7,103.72
2024-12-01,VEN-0112,PRD-00152,276.42,94.2,3,104.9
2023-01-01,VEN-0112,PRD-00355,103.07,92.9,12,96.72
2023-02-01,VEN-0112,PRD-00355,107.51,94.9,12,99.68
2023-03-01,VEN-0112,PRD-00355,103.75,90.7,5,100.07
2023-04-01,VEN-0112,PRD-00355,104.07,97.0,12,100.88
2023-05-01,VEN-0112,PRD-00355,108.89,94.3,9,100.96
2023-06-01,VEN-0112,PRD-00355,106.41,94.1,4,99.97
2023-07-01,VEN-0112,PRD-00355,106.24,95.1,6,98.71
2023-08-01,VEN-0112,PRD-00355,109.38,99.2,11,98.07
2023-09-01,VEN-0112,PRD-00355,102.16,95.9,8,99.08
2023-10-01,VEN-0112,PRD-00355,103.15,100.0,4,99.84
2023-11-01,VEN-0112,PRD-00355,112.71,99.3,13,101.26
2023-12-01,VEN-0112,PRD-00355,109.92,99.7,6,101.87
2024-01-01,VEN-0112,PRD-00355,104.93,94.5,7,101.0
2024-02-01,VEN-0112,PRD-00355,108.97,98.4,12,100.76
2024-03-01,VEN-0112,PRD-00355,102.75,93.9,4,99.35
2024-04-01,VEN-0112,PRD-00355,108.4,98.3,8,99.8
2024-05-01,VEN-0112,PRD-00355,111.27,94.9,3,99.56
2024-06-01,VEN-0112,PRD-00355,104.7,92.3,11,100.2
2024-07-01,VEN-0112,PRD-00355,102.17,95.8,12,101.34
2024-08-01,VEN-0112,PRD-00355,112.24,93.5,7,102.48
2024-09-01,VEN-0112,PRD-00355,111.77,93.9,5,103.42
2024-10-01,VEN-0112,PRD-00355,110.36,94.4,6,103.08
2024-11-01,VEN-0112,PRD-00355,112.96,97.9,7,104.88
2024-12-01,VEN-0112,PRD-00355,111.96,93.3,9,104.63
2023-01-01,VEN-0174,PRD-00363,19.99,75.1,5,103.27
2023-02-01,VEN-0174,PRD-00363,19.96,78.5,4,103.13
2023-03-01,VEN-0174,PRD-00363,20.72,79.3,3,103.52
2023-04-01,VEN-0174,PRD-00363,19.74,74.3,3,103.69
2023-05-01,VEN-0174,PRD-00363,21.05,78.2,9,105.81
2023-06-01,VEN-0174,PRD-00363,20.68,77.9,10,106.91
2023-07-01,VEN-0174,PRD-00363,21.32,81.2,4,108.18
2023-08-01,VEN-0174,PRD-00363,20.63,74.9,5,107.83
2023-09-01,VEN-0174,PRD-00363,20.26,77.4,5,106.33
2023-10-01,VEN-0174,PRD-00363,21.61,77.9,8,107.94
2023-11-01,VEN-0174,PRD-00363,20.76,76.7,7,106.67
2023-12-01,VEN-0174,PRD-00363,20.94,79.5,8,105.34
2024-01-01,VEN-0174,PRD-00363,20.68,75.6,13,105.0
2024-02-01,VEN-0174,PRD-00363,20.34,77.7,4,103.48
2024-03-01,VEN-0174,PRD-00363,19.69,76.6,5,102.88
2024-04-01,VEN-0174,PRD-00363,19.68,74.5,11,101.89
2024-05-01,VEN-0174,PRD-00363,20.26,78.1,9,101.99
2024-06-01,VEN-0174,PRD-00363,20.18,80.2,5,101.97
2024-07-01,VEN-0174,PRD-00363,20.56,78.2,6,102.33
2024-08-01,VEN-0174,PRD-00363,20.49,76.1,4,102.81
2024-09-01,VEN-0174,PRD-00363,19.9,73.8,10,102.23
2024-10-01,VEN-0174,PRD-00363,20.23,74.2,5,101.72
2024-11-01,VEN-0174,PRD-00363,19.86,79.5,7,102.25
2024-12-01,VEN-0174,PRD-00363,20.19,77.3,9,102.28
2023-01-01,VEN-0174,PRD-00399,12.22,78.5,6,100.36
2023-02-01,VEN-0174,PRD-00399,12.07,70.9,13,100.91
2023-03-01,VEN-0174,PRD-00399,12.04,74.0,13,100.08
2023-04-01,VEN-0174,PRD-00399,11.72,77.5,9,99.57
2023-05-01,VEN-0174,PRD-00399,11.75,77.6,13,99.62
2023-06-01,VEN-0174,PRD-00399,11.28,73.4,13,97.33
2023-07-01,VEN-0174,PRD-00399,11.48,78.2,9,96.24
2023-08-01,VEN-0174,PRD-00399,10.67,71.6,10,94.99
2023-09-01,VEN-0174,PRD-00399,11.28,73.6,6,95.04
2023-10-01,VEN-0174,PRD-00399,11.4,74.6,4,95.85
2023-11-01,VEN-0174,PRD-00399,11.45,76.1,11,95.27
2023-12-01,VEN-0174,PRD-00399,11.18,77.9,4,94.74
2024-01-01,VEN-0174,PRD-00399,10.93,74.7,11,94.76
2024-02-01,VEN-0174,PRD-00399,11.09,79.7,8,93.59
2024-03-01,VEN-0174,PRD-00399,10.77,74.8,5,94.87
2024-04-01,VEN-0174,PRD-00399,11.32,74.8,13,94.89
2024-05-01,VEN-0174,PRD-00399,11.19,78.3,7,96.23
2024-06-01,VEN-0174,PRD-00399,11.64,79.3,9,96.59
2024-07-01,VEN-0174,PRD-00399,11.22,77.0,3,96.08
2024-08-01,VEN-0174,PRD-00399,11.81,75.2,5,97.07
2024-09-01,VEN-0174,PRD-00399,11.52,71.0,10,98.98
2024-10-01,VEN-0174,PRD-00399,11.95,76.4,5,99.37
2024-11-01,VEN-0174,PRD-00399,11.71,77.0,12,98.31
2024-12-01,VEN-0174,PRD-00399,11.36,75.8,6,96.3
2023-01-01,VEN-0086,PRD-00476,21.47,95.1,6,99.8
2023-02-01,VEN-0086,PRD-00476,22.19,94.5,11,101.04
2023-03-01,VEN-0086,PRD-00476,21.7,94.1,9,100.72
2023-04-01,VEN-0086,PRD-00476,21.74,91.8,6,99.81
